"New_species","ID","Year","Area","Perimeter","Entrance_distance","Volume","Entrances_number","Bat_number","Area_scaled","Perimeter_scaled","Entrance_distance_scaled","Volume_scaled","ED_shifted_min"
"Enil","151",2022,40.207,57.161,9.364,80.414,2,0,-0.31075371500293,-0.161060727298385,-0.637902205950465,-0.302101586294366,3.878
"Enil","151",2023,40.207,57.161,9.364,80.414,2,1,-0.31075371500293,-0.161060727298385,-0.637902205950465,-0.302101586294366,3.878
"Enil","151",2024,40.207,57.161,9.364,80.414,2,0,-0.31075371500293,-0.161060727298385,-0.637902205950465,-0.302101586294366,3.878
"Enil","151",2025,40.207,57.161,9.364,80.414,2,0,-0.31075371500293,-0.161060727298385,-0.637902205950465,-0.302101586294366,3.878
"Enil","152",2013,43.884,51.194,12.904,87.768,1,2,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2014,43.884,51.194,12.904,87.768,1,4,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2015,43.884,51.194,12.904,87.768,1,2,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2016,43.884,51.194,12.904,87.768,1,0,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2017,43.884,51.194,12.904,87.768,1,NA,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2018,43.884,51.194,12.904,87.768,1,2,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2019,43.884,51.194,12.904,87.768,1,0,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2020,43.884,51.194,12.904,87.768,1,3,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2021,43.884,51.194,12.904,87.768,1,0,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2022,43.884,51.194,12.904,87.768,1,0,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2023,43.884,51.194,12.904,87.768,1,1,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2024,43.884,51.194,12.904,87.768,1,3,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","152",2025,43.884,51.194,12.904,87.768,1,1,-0.243868012732038,-0.341246710270798,0.192897501991867,-0.264172865389166,7.418
"Enil","153",2013,39.199,54.259,7.9,77.61402,3,1,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2014,39.199,54.259,7.9,77.61402,3,1,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2015,39.199,54.259,7.9,77.61402,3,1,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2016,39.199,54.259,7.9,77.61402,3,0,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2017,39.199,54.259,7.9,77.61402,3,NA,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2018,39.199,54.259,7.9,77.61402,3,2,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2019,39.199,54.259,7.9,77.61402,3,1,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2020,39.199,54.259,7.9,77.61402,3,2,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2021,39.199,54.259,7.9,77.61402,3,1,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2022,39.199,54.259,7.9,77.61402,3,0,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2023,39.199,54.259,7.9,77.61402,3,0,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2024,39.199,54.259,7.9,77.61402,3,0,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","153",2025,39.199,54.259,7.9,77.61402,3,2,-0.329089528951545,-0.248692656674276,-0.981487169913057,-0.316542660534254,2.414
"Enil","155",2013,38.06,56.063,9.069,74.217,2,1,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2014,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2015,38.06,56.063,9.069,74.217,2,1,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2016,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2017,38.06,56.063,9.069,74.217,2,NA,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2018,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2019,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2020,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2021,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2022,38.06,56.063,9.069,74.217,2,2,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2023,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2024,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","155",2025,38.06,56.063,9.069,74.217,2,0,-0.349808271101816,-0.194217122355149,-0.70713551494566,-0.334063006399005,3.583
"Enil","158",2013,49.989,61.873,8.592,94.9791,3,NA,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2014,49.989,61.873,8.592,94.9791,3,NA,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2015,49.989,61.873,8.592,94.9791,3,0,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2016,49.989,61.873,8.592,94.9791,3,NA,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2017,49.989,61.873,8.592,94.9791,3,0,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2018,49.989,61.873,8.592,94.9791,3,NA,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2019,49.989,61.873,8.592,94.9791,3,0,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2020,49.989,61.873,8.592,94.9791,3,NA,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2021,49.989,61.873,8.592,94.9791,3,NA,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2022,49.989,61.873,8.592,94.9791,3,2,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2023,49.989,61.873,8.592,94.9791,3,2,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2024,49.989,61.873,8.592,94.9791,3,1,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","158",2025,49.989,61.873,8.592,94.9791,3,1,-0.132816282418252,-0.0187720811167186,-0.819082255253144,-0.226981160287251,3.106
"Enil","160",2013,103.377,93.452,24.267,294.504,3,1,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2014,103.377,93.452,24.267,294.504,3,1,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2015,103.377,93.452,24.267,294.504,3,2,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2016,103.377,93.452,24.267,294.504,3,3,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2017,103.377,93.452,24.267,294.504,3,NA,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2018,103.377,93.452,24.267,294.504,3,4,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2019,103.377,93.452,24.267,294.504,3,3,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2020,103.377,93.452,24.267,294.504,3,1,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2021,103.377,93.452,24.267,294.504,3,3,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2022,103.377,93.452,24.267,294.504,3,4,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2023,103.377,93.452,24.267,294.504,3,1,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2024,103.377,93.452,24.267,294.504,3,2,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","160",2025,103.377,93.452,24.267,294.504,3,1,0.838327006360196,0.93482154319798,2.85967068881354,0.802081152160097,18.781
"Enil","164-164 A",2013,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2014,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2015,35.188,49.542,14.685,73.8948,2,1,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2016,35.188,49.542,14.685,73.8948,2,2,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2017,35.188,49.542,14.685,73.8948,2,2,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2018,35.188,49.542,14.685,73.8948,2,2,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2019,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2020,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2021,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2022,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2023,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2024,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","164-164 A",2025,35.188,49.542,14.685,73.8948,2,0,-0.402050788622077,-0.391132288261484,0.610878936976414,-0.335724773311659,9.199
"Enil","167",2013,248.389,122.728,21.122,848.4209,3,4,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2014,248.389,122.728,21.122,848.4209,3,4,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2015,248.389,122.728,21.122,848.4209,3,3,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2016,248.389,122.728,21.122,848.4209,3,3,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2017,248.389,122.728,21.122,848.4209,3,4,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2018,248.389,122.728,21.122,848.4209,3,4,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2019,248.389,122.728,21.122,848.4209,3,5,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2020,248.389,122.728,21.122,848.4209,3,3,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2021,248.389,122.728,21.122,848.4209,3,1,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2022,248.389,122.728,21.122,848.4209,3,3,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2023,248.389,122.728,21.122,848.4209,3,5,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2024,248.389,122.728,21.122,848.4209,3,4,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","167",2025,248.389,122.728,21.122,848.4209,3,5,3.47613757413461,1.81887128972058,2.12157320816986,3.65894265675259,15.636
"Enil","17",2013,192.665,116.888,20.022,589.5532,3,0,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2014,192.665,116.888,20.022,589.5532,3,4,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2015,192.665,116.888,20.022,589.5532,3,4,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2016,192.665,116.888,20.022,589.5532,3,2,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2017,192.665,116.888,20.022,589.5532,3,5,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2018,192.665,116.888,20.022,589.5532,3,2,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2019,192.665,116.888,20.022,589.5532,3,1,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2020,192.665,116.888,20.022,589.5532,3,0,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2021,192.665,116.888,20.022,589.5532,3,1,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2022,192.665,116.888,20.022,589.5532,3,1,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2023,192.665,116.888,20.022,589.5532,3,2,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2024,192.665,116.888,20.022,589.5532,3,NA,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","17",2025,192.665,116.888,20.022,589.5532,3,2,2.46250176414191,1.6425203360489,1.86341510683185,2.32381609370243,14.536
"Enil","170-171",2013,45.954,61.215,9.967,91.908,3,0,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2014,45.954,61.215,9.967,91.908,3,0,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2015,45.954,61.215,9.967,91.908,3,0,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2016,45.954,61.215,9.967,91.908,3,1,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2017,45.954,61.215,9.967,91.908,3,0,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2018,45.954,61.215,9.967,91.908,3,1,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2019,45.954,61.215,9.967,91.908,3,1,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2020,45.954,61.215,9.967,91.908,3,3,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2021,45.954,61.215,9.967,91.908,3,5,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2022,45.954,61.215,9.967,91.908,3,4,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2023,45.954,61.215,9.967,91.908,3,2,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2024,45.954,61.215,9.967,91.908,3,0,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","170-171",2025,45.954,61.215,9.967,91.908,3,1,-0.20621410908756,-0.03864176048589,-0.496384628580627,-0.242820553103672,4.481
"Enil","173",2013,37.908,53.56,11.247,75.816,1,2,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2014,37.908,53.56,11.247,75.816,1,2,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2015,37.908,53.56,11.247,75.816,1,1,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2016,37.908,53.56,11.247,75.816,1,2,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2017,37.908,53.56,11.247,75.816,1,2,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2018,37.908,53.56,11.247,75.816,1,3,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2019,37.908,53.56,11.247,75.816,1,2,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2020,37.908,53.56,11.247,75.816,1,4,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2021,37.908,53.56,11.247,75.816,1,3,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2022,37.908,53.56,11.247,75.816,1,1,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2023,37.908,53.56,11.247,75.816,1,4,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2024,37.908,53.56,11.247,75.816,1,1,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","173",2025,37.908,53.56,11.247,75.816,1,2,-0.352573195427401,-0.269800416368883,-0.195982474296394,-0.325816062595985,5.761
"Enil","186",2013,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2014,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2015,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2016,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2017,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2018,37.654,53.4,13.835,75.308,3,1,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2019,37.654,53.4,13.835,75.308,3,2,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2020,37.654,53.4,13.835,75.308,3,NA,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2021,37.654,53.4,13.835,75.308,3,1,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2022,37.654,53.4,13.835,75.308,3,2,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2023,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2024,37.654,53.4,13.835,75.308,3,0,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","186",2025,37.654,53.4,13.835,75.308,3,1,-0.357193529497786,-0.274631949346189,0.411393131397041,-0.328436104779809,8.349
"Enil","2",2013,116.3,92.954,16.608,311.4932,2,2,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
"Enil","2",2014,116.3,92.954,16.608,311.4932,2,2,1.07340014490976,0.919783396806115,1.06218623595187,0.889704027493604,11.122
